Unnamed: 0,category,songid,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,jazz
1212,Electronic/Dance,0HRnb8Mhs7c3U11BKAwNVl,0,0.547,0.87,4,-8.605,0.05,0.007559999999999998,0.927,0.0959,0.035,127.97399999999999,4,False
982,Electronic/Dance,7E7oip4ssp3dMHulg1cti2,24,0.57,0.5760000000000001,2,-5.434,0.0481,0.131,5.3e-05,0.263,0.22,139.904,4,False
1060,Electronic/Dance,43VmQXzhtmm9B3ze4pv3O5,72,0.701,0.9129999999999999,4,-3.926,0.0392,0.113,0.00014099999999999998,0.128,0.662,125.95700000000001,4,False
1055,Electronic/Dance,26tYs69x1ijKSHBw6T8G7e,24,0.536,0.72,6,-3.967,0.0503,0.0374,0.00247,0.08900000000000001,0.414,125.005,4,False
1482,Electronic/Dance,1dZ8MCxKOYr2jCoqV0JcTX,0,0.7809999999999999,0.98,11,-5.681,0.0592,0.003,0.892,0.08199999999999999,0.585,123.0,4,False
1084,Electronic/Dance,5YMDaHaBQalrjdTZlTKjql,49,0.679,0.531,9,-12.34,0.0363,0.44799999999999995,0.9159999999999999,0.129,0.19899999999999998,106.99799999999999,4,False
1242,Electronic/Dance,6do5BQjl3NUOQAu4LtNvpZ,41,0.807,0.95,6,-5.273,0.0554,0.0668,0.01,0.0687,0.89,123.999,4,False
721,Electronic/Dance,7AnyaeR3X3yw7CWHgTFUbv,36,0.42100000000000004,0.99,2,-5.295,0.0721,0.00206,0.92,0.605,0.263,139.995,4,False
1281,Electronic/Dance,6WsUAvP3F4rLtsmIjxVnGb,36,0.541,0.9740000000000001,10,-5.275,0.0407,0.0949,0.855,0.177,0.136,126.01100000000001,4,False
1545,Electronic/Dance,3nYvyQkWVYNJmoIyir9k8I,34,0.795,0.76,8,-6.732,0.0474,0.00159,0.8740000000000001,0.0782,0.41100000000000003,122.00299999999999,4,False
699,Electronic/Dance,5EyOB5Q8Sp37bF2wVPh5dk,0,0.7190000000000001,0.662,2,-5.4220000000000015,0.114,0.0639,0.0009130000000000001,0.10400000000000001,0.22399999999999998,140.043,4,False
990,Electronic/Dance,6fGZkqYqA07nGG6x38jhNW,45,0.574,0.976,1,-3.3169999999999997,0.0528,0.0008699999999999999,2.9999999999999997e-05,0.465,0.395,127.99,4,False
1326,Electronic/Dance,3ziLHyZTksm55IllTowjjn,6,0.53,0.915,6,-7.4979999999999976,0.0442,0.000644,0.863,0.452,0.264,131.99,4,False
993,Electronic/Dance,1aBnI6574iiukzB0OVSRuh,41,0.708,0.878,9,-11.019,0.0441,0.0237,0.898,0.10300000000000001,0.568,123.007,4,False
1422,Electronic/Dance,5v54ZQ0glzbB9XUPTaX0cj,54,0.56,0.742,9,-6.122000000000001,0.0666,0.015,0.0134,0.639,0.27,128.06,4,False
836,Electronic/Dance,6rDBRNVPEHVWUCkDrUVY5a,53,0.371,0.866,6,-4.202,0.102,0.0311,0.856,0.426,0.11,98.836,5,False
1167,Electronic/Dance,3euMu6UEeoCHEjxZTG9az9,50,0.8740000000000001,0.743,7,-8.016,0.0547,4.1e-05,0.905,0.0965,0.292,125.01,4,False
1237,Electronic/Dance,0HKo7Vc6oePilkVcHcFr4v,58,0.75,0.903,0,-5.324,0.0458,0.147,0.594,0.0948,0.374,121.99700000000001,4,False
1061,Electronic/Dance,3mYy69TSJ4pNoBitzWVXRP,0,0.8,0.853,11,-6.705,0.11199999999999999,0.00047699999999999994,0.779,0.0813,0.177,123.994,4,False
1289,Electronic/Dance,1HrMWH5GUdK6Yi94rbANJA,76,0.706,0.74,6,-7.904,0.0325,0.0245,0.512,0.135,0.423,122.007,3,False
1404,Electronic/Dance,0mMLQtz11t85LOwaxMG6vP,37,0.591,0.937,7,-3.2230000000000003,0.0669,0.0047,0.37799999999999995,0.084,0.0922,127.988,4,False
1411,Electronic/Dance,71P1N0X76YtZMbBIGG47un,31,0.647,0.713,4,-5.874,0.0256,0.113,0.00703,0.146,0.27699999999999997,124.98200000000001,4,False
970,Electronic/Dance,3dwEwzejQANVY8VrOOv7vA,57,0.612,0.966,9,-1.396,0.109,0.00139,0.0097,0.353,0.153,149.99200000000005,4,False
813,Electronic/Dance,0HT6YGHjXKNvnTjGGtur3j,62,0.517,0.828,8,-5.648,0.0482,9.7e-05,0.841,0.41100000000000003,0.0567,128.077,4,False
1354,Electronic/Dance,2XGunL0PtoT0LLgCN3Mx0S,51,0.335,0.8029999999999999,1,-5.744,0.0729,0.0298,0.00539,0.125,0.0393,75.987,4,False
1485,Electronic/Dance,6ldrrA9dkZjIrX4wUOXTz2,71,0.659,0.971,3,-3.818,0.0527,0.0037,0.0129,0.0926,0.34299999999999997,126.014,4,False
1474,Electronic/Dance,0e7oFDZPuaArQ4uFwQ3wlk,35,0.423,0.953,11,-5.729,0.052000000000000005,0.00010800000000000001,0.7929999999999999,0.365,0.16699999999999998,138.00799999999998,4,False
1266,Electronic/Dance,1xtBz2pENDebC0W0w5p6bK,55,0.447,0.865,10,-3.9989999999999997,0.0469,0.00412,0.107,0.0931,0.0615,173.968,4,False
1052,Electronic/Dance,4m6GG8b2UQzIFwMy7HUGZQ,39,0.639,0.951,9,-4.635,0.0524,0.000156,0.845,0.031,0.11,133.971,4,False
1138,Electronic/Dance,07M8DjJNnMvXxJANJaWiwT,45,0.5920000000000001,0.877,6,-5.3229999999999995,0.0687,0.00116,0.0531,0.396,0.358,128.064,4,False
1270,Electronic/Dance,7xLA7JuahNmSTYqPbL3A42,62,0.521,0.971,2,-2.679,0.0446,0.0181,0.457,0.129,0.299,142.025,4,False
1134,Electronic/Dance,2It4QZOCHQYlHWxW60RYwL,48,0.67,0.8170000000000001,9,-6.693,0.0311,0.0223,0.0027600000000000003,0.27699999999999997,0.368,128.019,4,False
1000,Electronic/Dance,0h828FTpAtk2byXLrSclDy,33,0.623,0.9420000000000001,6,-6.056,0.0977,0.0006940000000000001,0.897,0.18600000000000005,0.273,127.99,4,False
1332,Electronic/Dance,66MGk6BwVMx5O1TJqDAX4Y,66,0.521,0.55,1,-6.222,0.0709,0.0029,0.171,0.0955,0.039,184.018,4,False
1271,Electronic/Dance,6Wn8IWKu9DmkSlAdQBkihy,47,0.529,0.995,1,-3.228,0.045,0.0009689999999999999,0.537,0.35100000000000003,0.244,128.02100000000002,4,False
963,Electronic/Dance,4kgOLOdkeTcgOuSWp4yiHt,34,0.439,0.6659999999999999,11,-6.89,0.0466,0.0023,0.9229999999999999,0.141,0.0353,174.005,4,False
1552,Electronic/Dance,4m6ObZmZ7wnyrKtmLvlyVE,65,0.568,0.46299999999999997,4,-10.622,0.262,0.5529999999999999,0.00114,0.0858,0.154,157.686,4,False
776,Electronic/Dance,66lA84zzlj88DdcnegOeCn,72,0.789,0.767,9,-4.612,0.0715,0.00812,0.000348,0.10099999999999999,0.635,99.95700000000001,4,False
793,Electronic/Dance,0pHc3Iwm3sYzK7w9sdEuVM,49,0.485,0.785,1,-12.797,0.111,0.0116,0.0141,0.284,0.139,127.916,4,False
752,Electronic/Dance,1PIKl1WZJFPW58ZzcIeY1c,0,0.736,0.955,9,-6.8660000000000005,0.0465,0.00116,0.653,0.0525,0.626,125.022,4,False
883,Electronic/Dance,7guGuMsq6S4Y6jxXf7T5nM,0,0.575,0.87,0,-5.189,0.0853,0.0231,0.418,0.141,0.0612,175.024,4,False
1116,Electronic/Dance,5AfzDfY1NzipDdfbVBCzlM,39,0.693,0.925,5,-4.99,0.353,0.00116,0.0174,0.32899999999999996,0.201,127.994,4,False
979,Electronic/Dance,5RdgajzsgGhfQZViL2marS,42,0.451,0.948,5,-4.073,0.151,0.007090000000000002,0.0759,0.39899999999999997,0.41100000000000003,127.975,4,False
710,Electronic/Dance,68a5EPLYkWgrtpYEkw0Zbu,61,0.79,0.7120000000000001,2,-8.917,0.0596,0.00214,0.0177,0.0731,0.583,123.008,4,False
1120,Electronic/Dance,5oAgI7Pzg6vxuKrfapg3Pi,78,0.381,0.7120000000000001,5,-6.9,0.0355,0.000408,0.589,0.183,0.0381,127.96700000000001,4,False
1042,Electronic/Dance,0ReCEc0B5vFdvMMpc18xYf,66,0.733,0.688,6,-9.025,0.0518,0.00897,0.624,0.325,0.336,121.99799999999999,4,False
1280,Electronic/Dance,34ZH4z3KQGwandZ0LezAVp,37,0.42100000000000004,0.9570000000000001,2,-5.653,0.0357,0.000263,0.855,0.133,0.146,138.017,4,False
1487,Electronic/Dance,4G74OwTuMaQxdPADjH5tAr,40,0.6859999999999999,0.9109999999999999,5,-4.833,0.0395,0.000124,0.8320000000000001,0.254,0.639,127.98700000000001,4,False
1149,Electronic/Dance,1JfzeIQSkETo9z7UO3XooK,33,0.6409999999999999,0.728,11,-5.966,0.0538,6.1e-05,0.8809999999999999,0.67,0.102,132.005,4,False
1097,Electronic/Dance,0moaUKScPf9pFxgd3ThIKK,56,0.7490000000000001,0.609,1,-8.914,0.0602,0.0314,0.856,0.0889,0.311,107.98700000000001,4,False
1020,Electronic/Dance,3RaCcyWwRIdczuefF10UCb,31,0.698,0.852,6,-7.204,0.07,0.000681,0.156,0.0446,0.159,126.02,4,False
1359,Electronic/Dance,7LHXTCohaNJJxNjanbQnHR,18,0.747,0.8740000000000001,9,-5.919,0.0454,0.0033299999999999996,0.595,0.519,0.542,122.008,4,False
1078,Electronic/Dance,1rQzgEIUunLMvAUSYJIzyl,58,0.7509999999999999,0.665,4,-10.35,0.0519,0.0156,0.8490000000000001,0.0934,0.0586,115.995,4,False
1452,Electronic/Dance,72jiydG3N7NadujPr47IpF,32,0.623,0.9109999999999999,7,-4.494,0.0377,0.0289,0.382,0.128,0.314,126.485,4,False
1275,Electronic/Dance,07HrxwZqh0R2QGg0mABuYA,44,0.434,0.5329999999999999,0,-10.975999999999999,0.061,0.612,0.0016300000000000002,0.0888,0.0487,114.85700000000001,4,False
1541,Electronic/Dance,46Mw1RiLIFeifYEJAIFmCl,33,0.7659999999999999,0.812,2,-4.397,0.0476,0.0253,0.445,0.0784,0.409,125.986,4,False
727,Electronic/Dance,5yKAzjFe0QB7Oqp679Ymw7,57,0.6809999999999999,0.917,7,-3.214,0.0324,0.16699999999999998,2.6000000000000002e-05,0.337,0.489,105.0,4,False
1181,Electronic/Dance,6imdB3xGokb5QIJZephOwg,49,0.445,0.794,4,-4.095,0.040999999999999995,0.048,0.00149,0.35600000000000004,0.331,128.026,4,False
852,Electronic/Dance,6lGDi6YuuRJ1PDqRPEfh81,42,0.638,0.965,8,-3.9730000000000003,0.249,0.00288,0.377,0.878,0.335,125.99799999999999,4,False
968,Electronic/Dance,0WctUeuJAHlewwqSm1OlIh,51,0.5660000000000001,0.84,4,-8.203,0.0358,0.0356,0.0901,0.11199999999999999,0.11699999999999999,94.98899999999999,4,False
700,Electronic/Dance,25AjaEAxgG2nXYbQf3SnAn,49,0.503,0.705,2,-4.923,0.0423,0.000198,7.000000000000003e-06,0.14800000000000002,0.162,111.01700000000001,4,False
1430,Electronic/Dance,4kRgwI7ZVkXzr1hZgcVzfM,50,0.51,0.961,1,-4.36,0.40399999999999997,0.000172,0.0289,0.0391,0.14400000000000002,150.012,4,False
703,Electronic/Dance,4aRwjepcGUhXP5MLOncvdT,59,0.31,0.6859999999999999,11,-5.09,0.0426,0.125,4e-06,0.08199999999999999,0.0835,149.748,4,False
946,Electronic/Dance,7gkPG2e1tKqXJ8FPmqt3gB,60,0.45899999999999996,0.775,0,-3.38,0.0501,0.000735,0.0,0.126,0.166,139.898,4,False
919,Electronic/Dance,5YmfCg95yjbb1QT3tpnTDA,40,0.47100000000000003,0.9209999999999999,8,-5.678,0.0436,0.00359,0.873,0.38799999999999996,0.0911,124.99600000000001,4,False
1137,Electronic/Dance,4yp4pNVchQvlsThtay0eQc,57,0.828,0.447,6,-9.789,0.0778,0.156,0.000918,0.11,0.648,124.031,4,False
778,Electronic/Dance,6vysuRr9w2PEmRoJFOKmQE,57,0.5720000000000001,0.924,6,-3.639,0.19699999999999998,0.00836,0.0199,0.0961,0.214,154.00799999999995,4,False
755,Electronic/Dance,2y7YJZCUabTfkf7yAJYB9i,35,0.693,0.8740000000000001,9,-5.2620000000000005,0.0553,6.500000000000001e-05,0.009640000000000001,0.0676,0.21899999999999997,132.02200000000002,4,False
715,Electronic/Dance,4yz84jTi3Kb0IrA5QCiCLz,4,0.6659999999999999,0.941,1,-2.975,0.0944,0.00215,0.46399999999999997,0.6809999999999999,0.23,150.089,4,False
1117,Electronic/Dance,0PrrD4yKs3YHy3d030P7hR,30,0.523,0.892,7,-3.3160000000000003,0.0454,0.0353,4e-06,0.278,0.281,126.986,4,False
1074,Electronic/Dance,5Rex9VNEWpLFip6TTZGBmb,44,0.73,0.8420000000000001,1,-7.854,0.0419,0.299,0.7829999999999999,0.11900000000000001,0.0678,125.007,4,False
1301,Electronic/Dance,3NRrvr3ctGwpV1wLRjgSSs,66,0.622,0.622,10,-7.258999999999999,0.0289,0.0056,0.0,0.326,0.251,102.055,4,False
929,Electronic/Dance,3UojgHwGrsFdgEkxMRWhbU,29,0.677,0.953,2,-3.964,0.0554,0.0213,0.853,0.162,0.053,127.98,4,False
1229,Electronic/Dance,6QCftfbTxHoIec5BTaPhLt,49,0.525,0.82,2,-5.653,0.111,0.0265,7.4e-05,0.27,0.36200000000000004,127.96799999999999,4,False
1075,Electronic/Dance,4aR1HCn4nxvZzGDx4rtTzq,23,0.462,0.976,5,-2.8080000000000003,0.11,8.4e-05,0.519,0.0981,0.0412,171.998,4,False
1484,Electronic/Dance,42Ry7ATksAi139vsSNqMac,21,0.41700000000000004,0.8909999999999999,5,-6.343,0.044000000000000004,0.00325,0.179,0.35,0.368,173.986,4,False
1421,Electronic/Dance,33FTQ352HwDCGLq9ckDP6V,44,0.7709999999999999,0.48700000000000004,11,-9.485,0.0477,0.268,4.3e-05,0.125,0.509,101.98899999999999,4,False
1537,Electronic/Dance,16sg1ZGkkdMoBSyd0jVJs9,46,0.8270000000000001,0.877,10,-7.261,0.0454,0.001,0.919,0.0932,0.745,122.007,4,False
1129,Electronic/Dance,3Q2UQDQODR7hrMmBqbbdTu,52,0.737,0.593,11,-7.715,0.0416,0.000923,4.8e-05,0.0962,0.8490000000000001,125.008,4,False
1003,Electronic/Dance,0WLpcRqZeMsLVS66XeJW1z,49,0.511,0.93,4,-3.753,0.11,0.0251,0.000465,0.371,0.28300000000000003,150.06,4,False
1204,Electronic/Dance,0BfQLCJzAXxvKsMDcinyDv,1,0.703,0.7440000000000001,1,-7.6270000000000024,0.0305,0.0805,0.00121,0.107,0.0929,114.99700000000001,4,False
1351,Electronic/Dance,7eMP9Nkd3dWsc7RujxTDf3,54,0.6679999999999999,0.977,1,-2.673,0.0515,0.0111,0.17,0.363,0.561,128.06,3,False
1409,Electronic/Dance,2hH0avyDuz4SV0fWTEg8jE,44,0.696,0.922,8,-5.587999999999999,0.040999999999999995,0.235,0.256,0.17600000000000002,0.175,125.027,4,False
1006,Electronic/Dance,4dQ9p8i7PZcjBgcDW7cMJA,51,0.654,0.8909999999999999,4,-3.096,0.0792,0.0314,1e-05,0.262,0.253,126.016,4,False
1472,Electronic/Dance,4ugvxkc5UOl1MT9PLQ9O2C,33,0.251,0.951,7,-5.343,0.071,8e-05,0.71,0.322,0.27,173.02,4,False
692,Electronic/Dance,1mzbdwEu6W5RC7AlUIhGiT,45,0.6459999999999999,0.927,1,-1.653,0.203,0.0175,0.711,0.25,0.32799999999999996,150.219,4,False
723,Electronic/Dance,2I0Q1wxFRdnDYtG6Q8W47S,63,0.6990000000000001,0.725,2,-5.426,0.0523,0.0102,1.3000000000000001e-05,0.336,0.335,113.024,4,False
1369,Electronic/Dance,6FGcHu48q7iyerE1K7F2kK,42,0.7340000000000001,0.924,0,-2.907,0.214,0.0105,0.941,0.174,0.397,128.02200000000002,4,False
746,Electronic/Dance,7bZAahUgfHAMc8gaj3niez,46,0.462,0.9940000000000001,6,-1.262,0.114,0.0526,0.0030399999999999997,0.192,0.19699999999999998,152.97,4,False
864,Electronic/Dance,7KySzxMUA8cNRBem9hKKaA,0,0.652,0.716,8,-11.382,0.0585,0.0151,0.8270000000000001,0.113,0.401,104.00200000000001,4,False
1331,Electronic/Dance,2CJPuuISefPv3usIx5QR6p,32,0.523,0.8640000000000001,2,-6.0820000000000025,0.0606,0.0241,0.0011,0.358,0.115,120.071,4,False
749,Electronic/Dance,3eEStD7Va1vlaN5NBEbQmf,67,0.68,0.941,0,-8.093,0.0532,0.000817,0.621,0.0852,0.33799999999999997,124.035,4,False
1357,Electronic/Dance,6AM7t00mfM3bit94yBSpXJ,53,0.625,0.9179999999999999,11,-4.708,0.042,0.0011,0.878,0.0369,0.0538,129.991,4,False
1341,Electronic/Dance,48VadoExP1zBJ4xSJU37B6,38,0.44799999999999995,0.991,10,-0.519,0.35,0.00044100000000000004,0.759,0.552,0.13699999999999998,173.885,4,False
886,Electronic/Dance,05D18gNXMcg2UIV40AA0hx,40,0.524,0.987,8,-2.972,0.23800000000000002,0.0151,0.62,0.261,0.28,174.03400000000005,4,False
853,Electronic/Dance,4yeWP0EabOteKT2MzPyeJ8,15,0.654,0.7809999999999999,1,-4.628,0.0514,0.496,0.0,0.10400000000000001,0.6990000000000001,152.013,4,False
1560,Electronic/Dance,2f1HS8JgiTaAhPfj4i3M1w,48,0.5770000000000001,0.534,1,-9.713,0.0393,0.716,0.9009999999999999,0.10800000000000001,0.0962,140.006,4,False
1462,Electronic/Dance,1Hc1FCJTTaUzo4KXZDD7IK,47,0.519,0.764,7,-3.912,0.0496,0.0256,0.0,0.40299999999999997,0.175,127.961,4,False
1196,Electronic/Dance,4t1dkVSUytQdV6VstXWPmN,62,0.7140000000000001,0.747,0,-6.505,0.0393,0.5329999999999999,0.00893,0.125,0.1,100.04299999999999,4,False
1077,Electronic/Dance,1EDpJKQEGfXcdlRlEeSD5Q,49,0.7709999999999999,0.721,0,-5.087,0.0351,0.0827,9.7e-05,0.0674,0.557,119.995,4,False
772,Electronic/Dance,6UqRGwjwYL0stXbaodTxwo,72,0.74,0.831,5,-7.3210000000000015,0.0456,0.444,0.0030399999999999997,0.0769,0.465,121.03399999999999,4,False
1526,Electronic/Dance,7G2OW2MDFfj3U1xf6BvozZ,57,0.511,0.917,7,-4.947,0.276,0.007790000000000002,0.009000000000000001,0.7020000000000001,0.171,127.984,4,False
842,Electronic/Dance,2rh6JjMcfM2xs3Di8sO0o5,59,0.735,0.59,6,-9.238,0.0541,0.315,0.252,0.0804,0.131,100.036,4,False
1398,Electronic/Dance,2roVpbKV2QPUTBZodaYvxq,31,0.594,0.8859999999999999,7,-4.699,0.0597,0.19399999999999998,0.0,0.435,0.0411,127.994,4,False
1290,Electronic/Dance,2OkU57LVQoynnVyLE1LrPN,7,0.546,0.466,1,-8.337,0.0478,0.523,0.0008230000000000001,0.0685,0.575,119.584,5,False
1200,Electronic/Dance,5jobI3VFebNY4sq6m0Ojw2,34,0.775,0.6729999999999999,5,-7.0760000000000005,0.049,5.400000000000001e-05,0.8809999999999999,0.0903,0.17300000000000001,127.991,4,False
728,Electronic/Dance,4SBTi6hhwTzD5IlK9gnF8t,36,0.524,0.8390000000000001,0,-4.784,0.183,0.11900000000000001,0.0,0.196,0.48700000000000004,117.22,1,False
1490,Electronic/Dance,4EVNBtG0lmmatRBU8wnqjG,30,0.294,0.812,0,-5.565,0.0412,0.000102,0.47600000000000003,0.11699999999999999,0.355,173.99900000000005,4,False
1148,Electronic/Dance,5RyFj3DQSdT5ts8LbQIuwW,51,0.462,0.857,0,-3.523,0.0342,0.0262,0.278,0.125,0.0674,149.998,4,False
1032,Electronic/Dance,60BJaLZAbqej7GUa4Ab2kF,40,0.552,0.915,1,-3.0380000000000003,0.0578,0.00011200000000000001,0.541,0.0925,0.25,174.05599999999995,4,False
1218,Electronic/Dance,2WjEA4ttZpm8qut5Sylo0E,44,0.586,0.955,5,-5.078,0.0988,0.000733,0.00123,0.29,0.285,150.014,4,False
971,Electronic/Dance,0h8fQ5i6G9zJ4ICGco8ny6,49,0.5329999999999999,0.88,8,-6.398,0.0831,0.00863,0.0161,0.142,0.517,150.04399999999995,4,False
1558,Electronic/Dance,0ZX66XGgU41K5r8bXKlJpc,35,0.627,0.9540000000000001,0,-4.604,0.128,0.20600000000000002,2e-06,0.41700000000000004,0.26,132.009,4,False
798,Electronic/Dance,2I1zLMd9l50vw0AGcfLbBp,43,0.636,0.9309999999999999,7,-8.95,0.0481,0.00041,0.767,0.0771,0.281,124.99700000000001,4,False
1111,Electronic/Dance,1XJSurQWkPfzZp1kLDMP37,56,0.467,0.9079999999999999,9,-5.621,0.0346,0.0009369999999999999,0.0111,0.0873,0.312,150.089,4,False
1447,Electronic/Dance,7whXZh9CA7tq9mU82GIq2x,37,0.667,0.564,9,-8.533,0.0507,0.10099999999999999,0.005370000000000001,0.16399999999999998,0.0426,91.084,4,False
1460,Electronic/Dance,6ifRtNwL2q22l3QFzVIY08,48,0.794,0.914,11,-5.962999999999999,0.0511,0.0256,0.0622,0.0502,0.743,133.015,4,False
1548,Electronic/Dance,3lW5U8Ls8JKhhjmY88Nxeb,64,0.624,0.847,11,-5.4620000000000015,0.034,0.0238,0.902,0.0674,0.175,125.99700000000001,4,False
767,Electronic/Dance,2vHaXolTO9BhAvocwtrkc3,52,0.893,0.6990000000000001,4,-4.657,0.201,0.0817,0.0566,0.39299999999999996,0.475,125.031,4,False
862,Electronic/Dance,5V1M0CUEDfj5HO2KEiFEl8,46,0.5710000000000001,0.9259999999999999,1,-4.314,0.337,0.0121,1e-06,0.21600000000000005,0.162,75.04,4,False
697,Electronic/Dance,2MqD75d9cbpVenKiiCS7YT,42,0.706,0.894,9,-5.269,0.0385,0.0428,0.013000000000000001,0.8590000000000001,0.8440000000000001,125.02600000000001,4,False
1258,Electronic/Dance,6AH8ij4nREJn2qSWoXg0xd,62,0.703,0.679,1,-7.447,0.055999999999999994,0.228,0.88,0.0986,0.424,120.006,4,False
809,Electronic/Dance,2vBZIh9h334in85lyF1sG6,0,0.638,0.925,0,-7.383999999999999,0.0635,0.00969,0.7170000000000001,0.13699999999999998,0.381,124.01100000000001,4,False
1356,Electronic/Dance,5bp5qgNITIfJ478HHFL1Tj,48,0.563,0.996,7,-4.883,0.154,0.000371,0.23,0.28600000000000003,0.405,128.002,4,False
745,Electronic/Dance,0emkFigRCrQnsaOOnhtoFY,49,0.631,0.893,7,-5.122999999999998,0.0411,0.0107,0.00632,0.147,0.5579999999999999,130.015,4,False
1253,Electronic/Dance,6aEEImxgGAUiaOSAQ0H9K0,32,0.56,0.9179999999999999,6,-3.0469999999999997,0.17800000000000002,0.00446,0.146,0.114,0.13,74.766,4,False
1321,Electronic/Dance,4VO1K5TsBbx8Zzu8052slF,56,0.7190000000000001,0.81,8,-4.769,0.0672,0.021,0.672,0.5,0.483,126.03299999999999,4,False
889,Electronic/Dance,64BbRFQBFPpSKhmCZ5w7K1,63,0.5539999999999999,0.884,4,-3.548,0.10800000000000001,0.04,0.000225,0.132,0.218,128.036,4,False
739,Electronic/Dance,6SLTPbDxDYR0uSMTT7gSb7,55,0.7240000000000001,0.848,11,-3.707,0.0346,0.409,0.00028,0.111,0.687,104.005,4,False
930,Electronic/Dance,2UI1dqyXEfaon7BY48MTeI,26,0.722,0.991,7,-5.104,0.0647,0.0209,0.0018399999999999998,0.262,0.396,122.98899999999999,4,False
1013,Electronic/Dance,7bnYyxLapKga3nZufqKnmK,65,0.623,0.932,1,-2.8569999999999998,0.0683,0.46399999999999997,0.00144,0.29600000000000004,0.55,126.03299999999999,4,False
1550,Electronic/Dance,7rstN1ErCvGh1rajD5u7G5,49,0.7340000000000001,0.794,2,-15.005,0.0459,0.0295,0.898,0.0927,0.0375,119.99799999999999,4,False
821,Electronic/Dance,3W71YbBGbRh83vUPY1RNzC,56,0.647,0.8290000000000001,7,-8.584,0.107,0.0233,0.204,0.159,0.095,121.98899999999999,4,False
1559,Electronic/Dance,7KiOnsI1uaan1TbYjJaDs2,61,0.503,0.835,6,-8.737,0.0302,0.017,0.941,0.12300000000000001,0.408,124.039,4,False
944,Electronic/Dance,2uUHq7i2gWA162KAoLPWZD,54,0.703,0.997,5,-2.48,0.0442,0.0132,0.769,0.0775,0.513,127.991,4,False
803,Electronic/Dance,1IwQYbDyEu6OphzteSo8vi,52,0.585,0.6679999999999999,7,-4.415,0.12,0.23800000000000002,0.0,0.0927,0.263,127.829,4,False
1059,Electronic/Dance,4CIvBx8grkguEP8yew9Yil,58,0.723,0.9179999999999999,8,-3.5860000000000003,0.12300000000000001,0.177,0.00825,0.121,0.8909999999999999,124.031,4,False
1518,Electronic/Dance,4K9ti2LsDMbZYgee688MVD,50,0.611,0.555,9,-6.1320000000000014,0.0402,0.0484,0.0,0.42200000000000004,0.408,122.016,4,False
1420,Electronic/Dance,4ow3Mo3RXiQqSlpQJurTsy,45,0.715,0.99,7,-1.905,0.129,0.00316,0.39799999999999996,0.312,0.4270000000000001,104.00399999999999,4,False
1262,Electronic/Dance,49QZutJ2Cc6wcjm6elYZYd,35,0.6409999999999999,0.765,7,-8.152999999999999,0.0407,0.0035299999999999997,0.945,0.601,0.0687,127.99,4,False
738,Electronic/Dance,1SHecZbYVhuEvNKINGJOnc,55,0.7490000000000001,0.639,2,-8.308,0.0351,0.196,0.8290000000000001,0.0953,0.0368,119.99600000000001,4,False
748,Electronic/Dance,61MsykwIHSmwOLY2vHlDz6,1,0.617,0.8059999999999999,8,-7.466,0.0266,0.008020000000000001,0.141,0.223,0.462,132.004,4,False
693,Electronic/Dance,72ZxxtVWKGiICLhyL2Fcix,48,0.682,0.8240000000000001,1,-5.8320000000000025,0.0329,0.005679999999999999,5e-06,0.0679,0.39799999999999996,123.023,4,False
1080,Electronic/Dance,7iSpBlRNhY6Nw6HgY6A7Qj,48,0.716,0.983,7,-3.4330000000000003,0.053,0.0008060000000000001,0.794,0.214,0.738,126.009,4,False
939,Electronic/Dance,5RYDOuZRPuFz6rD4JW3rwf,57,0.51,0.679,5,-3.8569999999999998,0.04,0.149,6.500000000000001e-05,0.11599999999999999,0.129,127.979,4,False
774,Electronic/Dance,2t4cxmF9EVJPqE21oKEazN,41,0.439,0.8420000000000001,2,-3.3339999999999996,0.138,0.0057399999999999994,0.0,0.198,0.19,87.955,4,False
1546,Electronic/Dance,05yYceDA8edH0L98bYCQOs,65,0.5670000000000001,0.7909999999999999,5,-4.631,0.0772,0.0622,0.0117,0.11199999999999999,0.16,149.903,4,False
994,Electronic/Dance,2VhKDAZzcjKZE7BxI9uplq,54,0.687,0.6459999999999999,1,-13.639000000000001,0.0462,0.42100000000000004,0.41,0.36200000000000004,0.5710000000000001,113.98899999999999,4,False
906,Electronic/Dance,6q5TL1aNc8yINswnkG3dMq,51,0.643,0.945,0,-4.737,0.0534,0.000459,0.324,0.0493,0.75,125.015,4,False
1502,Electronic/Dance,6uug1RgjNLd8nOKEXJ8n0R,38,0.6970000000000001,0.828,1,-9.078,0.0472,8.79e-05,0.000194,0.0634,0.565,123.056,4,False
741,Electronic/Dance,6vp0CzfNXwu1OLH8HzWjB6,31,0.684,0.6759999999999999,4,-7.3,0.171,0.00227,0.0808,0.46799999999999997,0.10300000000000001,131.995,4,False
820,Electronic/Dance,40MkEbKzuSW9ET6HBngqnK,27,0.747,0.877,9,-3.782,0.0664,0.0375,0.000833,0.233,0.763,107.991,4,False
1049,Electronic/Dance,48WDvCySijeqoafV98gLxV,49,0.657,0.9470000000000001,7,-0.575,0.139,0.0019199999999999998,0.496,0.36200000000000004,0.213,130.009,4,False
