Unnamed: 0,category,songid,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,jazz
892,Electronic/Dance,1v9wjK3dYVsn4ch1XWnzp6,33,0.615,0.988,6,-5.662000000000001,0.0436,5e-06,0.9009999999999999,0.34700000000000003,0.271,133.99,4,False
1005,Electronic/Dance,1yCEruGSD6fcrICYe63r8O,39,0.77,0.7659999999999999,6,-8.78,0.107,0.00441,0.885,0.105,0.124,125.005,4,False
900,Electronic/Dance,5CHYz5bqF4tKlH2tn2DEnb,33,0.8320000000000001,0.326,6,-9.204,0.16399999999999998,0.539,1e-06,0.0907,0.46399999999999997,122.072,4,False
1512,Electronic/Dance,1gkRxAhyGKrv1pvCNBTJAw,47,0.434,0.6579999999999999,1,-7.233,0.045,0.0368,0.0447,0.0972,0.51,56.971000000000004,4,False
1370,Electronic/Dance,3XTNNo62RDo8tgCQehZCKH,36,0.774,0.945,9,-9.217,0.0676,0.0036899999999999997,0.836,0.9109999999999999,0.48100000000000004,127.391,4,False
705,Electronic/Dance,7A0kyzZwkyztNsNeEsTiPX,57,0.6809999999999999,0.856,0,-3.158,0.0782,0.0113,0.000319,0.111,0.284,125.962,4,False
1083,Electronic/Dance,7zQhFZF8htxG6P7w0tVy2L,38,0.8059999999999999,0.6920000000000001,11,-8.061,0.0469,0.000396,0.884,0.506,0.231,124.03399999999999,4,False
1303,Electronic/Dance,7ysF1PATstDW0hTxYme4R4,54,0.575,0.867,4,-6.226,0.0326,0.0546,0.821,0.353,0.36,123.0,4,False
1121,Electronic/Dance,2pr3VfbNuUo01CKZwpHBvy,50,0.503,0.912,5,-4.301,0.0682,0.00908,0.00149,0.156,0.102,127.995,4,False
701,Electronic/Dance,3GcUj8auLXiSbZ77nnbI8w,27,0.684,0.907,5,-6.459,0.0344,8.1e-05,0.517,0.15,0.782,124.008,4,False
1182,Electronic/Dance,0Cevaujuf5Os3lb5KrV0IH,18,0.659,0.8440000000000001,6,-4.104,0.262,0.12300000000000001,0.0,0.0799,0.873,103.992,4,False
961,Electronic/Dance,0NgmJ6ixuMn9vSxKAQcM4m,50,0.54,0.966,7,-2.6660000000000004,0.0989,0.00534,1.3000000000000001e-05,0.39299999999999996,0.22399999999999998,128.07,4,False
1273,Electronic/Dance,6lkzLlHLfUqnMpoWtPowGd,30,0.365,0.426,3,-12.307,0.0353,0.99,0.863,0.107,0.0782,101.243,3,False
1073,Electronic/Dance,0KxuPS6MrXG6bDoExnIWeP,64,0.645,0.946,6,-4.766,0.10400000000000001,0.00141,0.254,0.313,0.34299999999999997,130.07399999999998,4,False
1486,Electronic/Dance,1h2bvksxSjrb1DIpTphFDg,50,0.568,0.833,1,-5.124,0.0294,0.048,0.000245,0.11800000000000001,0.29600000000000004,152.035,4,False
980,Electronic/Dance,1r4yQI5tpC8U8FpXYliuHT,33,0.588,0.948,7,-5.91,0.25,7.8e-05,0.769,0.0672,0.4270000000000001,172.885,4,False
1202,Electronic/Dance,0dbQ4h3cs8QE5fOPMYdDrX,66,0.792,0.688,0,-4.008,0.0386,0.00435,0.00477,0.0972,0.521,124.98700000000001,4,False
959,Electronic/Dance,2vRr4CGDtelOW4KASbxop5,29,0.501,0.8859999999999999,1,-3.117,0.0399,0.000144,0.000458,0.191,0.0383,127.991,4,False
1417,Electronic/Dance,6cWZQNgaL8yLtezJvag9Y9,59,0.5489999999999999,0.594,8,-6.3020000000000005,0.0496,0.65,3.6e-05,0.127,0.318,99.936,4,False
1035,Electronic/Dance,5DkCAVqn09WAPOPiphKOUD,58,0.588,0.794,6,-4.306,0.0404,0.0121,5e-06,0.27899999999999997,0.215,149.939,4,False
1318,Electronic/Dance,3L9dCXAytMzOP5Ykfh0Sig,46,0.6459999999999999,0.748,7,-7.907999999999999,0.031,0.198,0.603,0.191,0.47100000000000003,130.023,4,False
1561,Electronic/Dance,64cfNIF6xJsYcU44thqWcx,63,0.522,0.7859999999999999,1,-5.968,0.0307,0.00011399999999999999,0.0184,0.131,0.272,150.009,4,False
1524,Electronic/Dance,49i84i0hXi62ORzn5TWSFn,46,0.44,0.861,8,-4.715,0.0636,0.000646,0.299,0.272,0.0744,174.995,4,False
1424,Electronic/Dance,0xirs4hvpPBhmuqc4eGQHM,47,0.507,0.932,6,-5.005,0.113,0.0167,0.00122,0.336,0.479,153.889,4,False
984,Electronic/Dance,1Ic5qdLFRiSoM5MrZ55Gj0,41,0.649,0.943,5,-5.414,0.0832,0.008440000000000001,0.0097,0.177,0.301,127.979,4,False
831,Electronic/Dance,3CDDVh8Hq6Vz0zWgvsZVAr,54,0.5539999999999999,0.8690000000000001,7,-4.769,0.0471,0.00925,0.000492,0.35600000000000004,0.12,150.14600000000004,4,False
1219,Electronic/Dance,3g6CKJpQWHNx0OG0AHjmu1,43,0.853,0.8009999999999999,8,-7.396,0.043,0.0008640000000000001,0.7809999999999999,0.107,0.21100000000000002,116.00299999999999,4,False
1209,Electronic/Dance,5wldXGLEOoRXxMWJ8rIUWE,77,0.723,0.809,7,-3.0810000000000004,0.0625,0.00346,0.00123,0.565,0.271,98.007,4,False
1203,Electronic/Dance,1WVJAB1PPrhIB6lT7luIlM,57,0.62,0.569,7,-10.041,0.0642,0.4920000000000001,0.5920000000000001,0.15,0.0574,120.96799999999999,4,False
891,Electronic/Dance,5bEbsNf8bQ40wxPng5brkS,37,0.5770000000000001,0.9470000000000001,5,-4.474,0.102,0.0036799999999999997,0.782,0.0872,0.615,174.99,4,False
1255,Electronic/Dance,2HQ1XA5iHCpnTJlVaqJ4iN,36,0.804,0.927,1,-6.676,0.0498,0.000452,0.733,0.336,0.747,125.97200000000001,4,False
1457,Electronic/Dance,6Yv89JlxEW2ExknP3i0pde,59,0.662,0.9690000000000001,9,-2.6180000000000003,0.0439,0.00149,0.7290000000000001,0.322,0.335,128.026,4,False
719,Electronic/Dance,0uVcJmjmRM8eBaz8B9MI34,49,0.5820000000000001,0.821,9,-4.303999999999999,0.0497,0.0354,0.121,0.083,0.0373,86.01299999999998,4,False
1009,Electronic/Dance,79B7naQYN34s6lITPdToMQ,61,0.659,0.946,1,-3.071,0.0504,0.0128,0.794,0.14800000000000002,0.466,128.019,4,False
1090,Electronic/Dance,3PaqbRfUAxp91XYS2PJHZ1,59,0.575,0.836,6,-8.097000000000001,0.0735,0.213,0.0642,0.106,0.23399999999999999,119.90899999999999,4,False
1366,Electronic/Dance,5DbmIlW6SXdfOqq6UV78gi,63,0.409,0.9790000000000001,5,-1.508,0.0501,0.099,0.0029100000000000003,0.128,0.5529999999999999,127.609,4,False
732,Electronic/Dance,6Cn3uUVMafsZ7La7Hg8Hhh,34,0.555,0.978,1,-8.471,0.0815,8.2e-05,0.243,0.256,0.139,138.013,4,False
1151,Electronic/Dance,1FeYis8UImIcjYLoPm0rUj,49,0.414,0.846,10,-8.299,0.247,0.0301,0.483,0.153,0.0547,139.52200000000002,1,False
832,Electronic/Dance,6TUwKZZTGqEDYQb9W3dPf4,56,0.674,0.8690000000000001,7,-4.758,0.0417,0.000667,0.604,0.0652,0.0729,127.802,4,False
1544,Electronic/Dance,25yGMt2PaOlgkYUGUaP3Vm,37,0.5479999999999999,0.802,7,-6.0310000000000015,0.0432,0.007859999999999999,0.0173,0.136,0.11800000000000001,137.011,4,False
1040,Electronic/Dance,2sTe3y5xjQvVb9tDTVaI35,63,0.721,0.925,4,-3.5389999999999997,0.0455,0.0652,0.00015800000000000002,0.292,0.369,114.03200000000001,4,False
1017,Electronic/Dance,3io725grPlGYqr6kOpeoCs,53,0.626,0.961,10,-2.3080000000000003,0.0489,0.00462,0.457,0.385,0.564,126.00399999999999,4,False
1437,Electronic/Dance,3uN1f0o988Pc8opHzLK6KA,48,0.447,0.9259999999999999,4,-4.3839999999999995,0.0879,0.00143,0.775,0.0827,0.0348,195.053,3,False
1317,Electronic/Dance,1HD1FVlD2TPaMLX76c0aMP,57,0.795,0.75,11,-10.463,0.0607,0.0682,0.895,0.174,0.565,116.001,4,False
855,Electronic/Dance,3KEADxyy9zD4t7DkWOD6XH,58,0.698,0.9159999999999999,7,-2.9139999999999997,0.0699,0.0624,0.0041,0.11,0.32799999999999996,129.989,4,False
1087,Electronic/Dance,1wMgSz5vW6txvc0RkbsvSY,64,0.6970000000000001,0.774,5,-3.467,0.0352,0.0244,4e-06,0.6,0.649,124.001,4,False
1015,Electronic/Dance,1fbWgrQxqhmIWJQkYmf4rl,47,0.47100000000000003,0.937,6,-3.5210000000000004,0.342,0.0787,0.0741,0.287,0.17800000000000002,139.982,4,False
724,Electronic/Dance,0cuM5VdHUgIViD8fHIZZVo,53,0.748,0.778,6,-8.941,0.0945,0.0066,0.8640000000000001,0.0697,0.345,122.007,4,False
1551,Electronic/Dance,3Mg7hFSPMoJj7Ib1O5SYX4,55,0.773,0.96,4,-5.456,0.0611,0.000585,0.384,0.358,0.188,123.016,4,False
1187,Electronic/Dance,330Va3bsuSTinObwHiQ9jz,24,0.667,0.541,1,-13.762,0.0384,0.706,0.8420000000000001,0.16699999999999998,0.0615,129.986,4,False
1282,Electronic/Dance,1MpVWjwfhynsSbSDz6osdD,39,0.42,0.89,0,-3.097,0.0518,0.00265,0.0375,0.0615,0.114,175.05900000000003,4,False
1232,Electronic/Dance,5vySpBQGHg7FitKnbQHOFU,45,0.278,0.938,11,-3.58,0.11199999999999999,0.0107,0.0,0.196,0.16699999999999998,149.887,4,False
758,Electronic/Dance,2UOptj3KDBri5QhcIFphyX,12,0.595,0.7120000000000001,10,-6.879,0.0539,0.0671,0.0,0.102,0.615,170.06,4,False
894,Electronic/Dance,4TmwuMVty1K2qBJnYFpnNs,56,0.758,0.828,2,-3.323,0.0272,0.0857,0.885,0.151,0.11900000000000001,99.976,4,False
1021,Electronic/Dance,18QYVPJW7MFZyCS592RcDl,49,0.527,0.914,7,-3.423,0.0475,0.0113,0.9079999999999999,0.0933,0.511,127.95700000000001,4,False
1104,Electronic/Dance,0kLUGJrGgF6mAAcOeStNgM,47,0.737,0.614,0,-6.211,0.046,0.027999999999999997,7.6e-05,0.141,0.779,139.983,4,False
1261,Electronic/Dance,2mRA7Zf6qjjzCnRMBF0qGw,54,0.46299999999999997,0.958,6,-4.331,0.0678,0.0127,2e-06,0.0707,0.373,74.98,4,False
801,Electronic/Dance,73hXuxdw7ajzT1dxoVPK2f,49,0.15,0.485,0,-6.025,0.036000000000000004,0.0398,3e-06,0.436,0.11,149.52700000000004,4,False
1450,Electronic/Dance,3Vf0CLUD7QDhlMtMrIxX2i,49,0.623,0.894,11,-7.1160000000000005,0.0379,0.00010700000000000001,0.0479,0.257,0.424,124.01,4,False
1379,Electronic/Dance,3bDfkBovWNbeVcYlZdFggw,37,0.55,0.9440000000000001,8,-6.801,0.0874,0.00346,0.505,0.0736,0.111,130.01,4,False
986,Electronic/Dance,5Gk0ZZ9b887U85L69rz6tu,59,0.525,0.519,0,-7.568,0.35200000000000004,0.10099999999999999,0.0,0.195,0.507,122.74799999999999,5,False
731,Electronic/Dance,0i3aY3ZKOIbugyPda2DseD,5,0.45799999999999996,0.8079999999999999,11,-3.949,0.0341,0.00375,0.782,0.29600000000000004,0.0324,87.50299999999999,4,False
969,Electronic/Dance,0AO7wz6H86ETJVjHuAhDra,51,0.5429999999999999,0.8390000000000001,11,-5.982,0.0909,0.000323,0.892,0.289,0.431,174.94,4,False
1402,Electronic/Dance,2pt2jPQ02BF2noGQz3v9DC,51,0.5670000000000001,0.981,6,-3.112,0.205,0.132,0.618,0.0709,0.0952,127.919,4,False
841,Electronic/Dance,0c6xIDDpzE81m2q797ordA,61,0.845,0.721,7,-4.188,0.0464,0.0861,0.00859,0.08199999999999999,0.196,122.958,4,False
1394,Electronic/Dance,7s0F97BmxzcfpnHMDW5EzT,52,0.488,0.894,1,-3.8680000000000003,0.331,0.767,0.0284,0.639,0.121,160.03,4,False
1454,Electronic/Dance,6V4vRhIBYPJFCmuMQfN6VL,60,0.6679999999999999,0.883,7,-4.802,0.0397,0.11699999999999999,0.81,0.153,0.33799999999999997,123.012,4,False
1296,Electronic/Dance,1kFu2TuUmsARXGYc2eYXiC,62,0.6920000000000001,0.585,0,-6.456,0.0308,0.00116,0.895,0.161,0.6629999999999999,121.999,4,False
935,Electronic/Dance,3duB1izeYukwncJ6Zcz3vd,1,0.8140000000000001,0.961,7,-7.801,0.0577,0.0464,0.713,0.46399999999999997,0.8240000000000001,123.005,4,False
775,Electronic/Dance,4rjA5kJJWbwU1prXCvg6Fk,43,0.532,0.517,0,-9.846,0.493,0.547,0.535,0.0854,0.243,186.00099999999998,3,False
1498,Electronic/Dance,1TAxRSGuMj93VrQS3ZnYEl,36,0.5710000000000001,0.9279999999999999,4,-7.501,0.0495,0.0007509999999999999,0.726,0.0785,0.049,131.985,4,False
1215,Electronic/Dance,6S2bFHbuGQI0CSqXeEvVQq,17,0.81,0.968,11,-3.984,0.10300000000000001,0.000145,0.513,0.0542,0.56,125.984,4,False
1522,Electronic/Dance,5hxQjeuA2LfTtJ4WiJ0Ec9,48,0.5770000000000001,0.7959999999999999,0,-4.828,0.0299,0.00908,5e-06,0.11599999999999999,0.551,127.99700000000001,4,False
769,Electronic/Dance,2KxC2FpQMuddyCBoRYWfx8,51,0.575,0.975,5,-3.8169999999999997,0.0551,5.1e-05,0.892,0.172,0.0517,126.01899999999999,4,False
759,Electronic/Dance,1GJYujCdZ9Wph3N2siamNz,55,0.532,0.836,1,-2.6519999999999997,0.0433,0.109,0.0,0.223,0.374,128.149,4,False
909,Electronic/Dance,3p4tKwFHU0HWt8SiEvbnJn,51,0.519,0.777,7,-3.8310000000000004,0.0613,0.424,4e-06,0.21,0.23,126.167,4,False
1380,Electronic/Dance,1bayldynRCc4z9ywAmV8uo,55,0.611,0.631,9,-9.68,0.0409,0.0109,0.591,0.272,0.273,162.028,4,False
965,Electronic/Dance,44z8ZX0enqTKSjuywI0U6x,36,0.365,0.951,3,-7.308,0.0583,0.0186,0.935,0.39899999999999997,0.149,129.954,4,False
1235,Electronic/Dance,3qs4A3FXmrDJANe3aZp70U,38,0.568,0.708,8,-9.96,0.0601,0.00793,0.000528,0.266,0.212,127.741,4,False
1096,Electronic/Dance,7bEEL58c3S4RyXSNPLIhaC,55,0.7909999999999999,0.615,9,-10.068,0.0502,0.000146,0.898,0.126,0.48200000000000004,124.015,4,False
1455,Electronic/Dance,0IyVc3X9wvyBGbU1gRkF5z,51,0.772,0.653,3,-7.5520000000000005,0.0596,0.0731,0.00010800000000000001,0.113,0.179,119.965,4,False
747,Electronic/Dance,3FctcCWYKDtUcMDpu83XlF,49,0.63,0.8809999999999999,1,-2.931,0.0743,0.000938,0.0172,0.47,0.354,75.006,4,False
890,Electronic/Dance,0nGyZIGnnkSB1hVFjqngI0,25,0.4970000000000001,0.884,11,-6.697,0.0997,0.0015400000000000001,0.705,0.102,0.161,121.999,4,False
779,Electronic/Dance,7vDdTswXq16TgSherz1Ksh,17,0.807,0.425,7,-8.452,0.0656,0.0169,0.8909999999999999,0.0614,0.657,125.98700000000001,4,False
696,Electronic/Dance,7irbA45MhzoAc8KP6mIAJu,0,0.893,0.34600000000000003,1,-14.319,0.23800000000000002,0.0187,0.631,0.105,0.7190000000000001,121.67399999999999,4,False
1057,Electronic/Dance,6Pgkp4qUoTmJIPn7ReaGxL,85,0.653,0.863,2,-4.7989999999999995,0.0457,0.0018,0.0,0.0406,0.275,134.004,4,False
1386,Electronic/Dance,50R4wCrSptKNQg7SS5QYNc,34,0.542,0.961,6,-1.3519999999999999,0.124,0.0354,0.0015300000000000001,0.177,0.431,159.915,4,False
688,Electronic/Dance,2zqW20Z4yikg4eYa0HIpjx,53,0.657,0.846,11,-8.61,0.0672,0.000212,0.537,0.0825,0.20600000000000002,100.01299999999999,4,False
1509,Electronic/Dance,6mDTcLsheIzu5tvaF25kl4,20,0.607,0.536,0,-6.735,0.0927,0.113,0.0,0.0812,0.461,100.027,4,False
1094,Electronic/Dance,7yBDVXG6yfgT6Z3RBW0Wbd,28,0.519,0.7,5,-5.127999999999999,0.0427,0.005220000000000001,2e-06,0.171,0.13,139.95,4,False
694,Electronic/Dance,0iLujPIVa1x9taQj1BU9NW,41,0.317,0.752,0,-3.3989999999999996,0.0442,0.0176,0.541,0.37,0.345,170.09099999999995,4,False
