songid,1,2,3,category
5NPbHD1vhzh9uFk7qnbGIK,1.6433077696567548,-2.4716336968772,-0.4053270424531682,Jazz
1YQWosTIljIvxAgHWTp7KP,-0.032726817983266154,-0.3944819006331116,-0.0791944643539414,Jazz
3Ysj0cl3Jlb6Ysp6um8QI7,0.8328620678218597,-0.5968458054926744,-0.9034627620353366,Jazz
5KQ6uddno2Hht84gJDHsPF,-0.2567586043234334,-0.5744637818328941,0.19377141747579535,Jazz
5T9KEP1FHVfrPEdPKXKMmW,1.0943232303659394,1.853866685329733,0.9742549135648715,Jazz
5xfRRvZe2OqiU4sXcUUUZ9,2.4473750597972317,1.1397017119591886,-0.3025665798752156,Jazz
4zPDjRgceGrR0Sm54YDTTf,2.510978272071674,0.1874733806067425,-0.6870058328727942,Jazz
0tiIQkcdPcECxqbS9dgDXx,2.2997781287553627,2.112193726159602,1.3270734525806374,Jazz
3jap09vVsSXe9Elvn1nXeK,0.8789902386111996,0.7883647790099394,-0.1325300848151032,Jazz
5T2Cft0v1qKSmH0GUDzB2b,1.107869524105166,1.5425379841767919,-0.14185894698446552,Jazz
3EOwNgKITawXJzxQkR3N7T,2.654271629064243,1.643933026224256,-0.41521029836809115,Jazz
5pzOW4Bw5BKWx3I5yYiY0I,-1.0672221702052955,-2.4949716964301896,-0.9750743733847844,Jazz
3xvJKgVCpppdfBmBr5wkKG,-0.904024834873863,-0.21773432849338242,0.8050291452086635,Jazz
6Y9FGnmx9PXsmgLs02UirG,3.1264526044886,0.3169183559465576,0.1837767634530705,Jazz
52UTCfaLC4h7E2y3NrXYvy,3.7315101624800224,0.9560487129231737,-0.7565455381933204,Jazz
6Uvdk0inOxp86dB1OVQSxZ,1.059830503504559,1.2193221690662568,0.4460975002272538,Jazz
1cJDPqJlM7hRueIUQPi3qz,2.5304295413909994,-1.103470673342684,0.19293220837638814,Jazz
4IqzVeWfWLPQ2deCYYWeXL,0.780969171202855,0.9818678000117684,-0.5748677455616358,Jazz
6qVb2aSxdRwaZrPxugkBou,2.9843594935767874,1.4684563472890932,-1.0582209146952701,Jazz
3f0kH5GF50N7zAVbx4EWAL,0.9711681110960728,-0.40555136421596716,-0.12846148872581298,Jazz
0tYNs9F1q6C6c9bIPAfCGu,3.7819695055958333,0.31498570554696737,-0.1716824182777541,Jazz
6ziyfY0Z0Dh64bFWabD18T,2.8643574323529464,-0.5504818859572581,0.9882292008393885,Jazz
5lut3K3IpaLXdNZ9VvCDuE,2.7394412479181027,-0.260087064470294,-0.8554295834603233,Jazz
3MhWFpRMVEyZ9QXGIb5RJK,2.9040832431750703,1.1983900734308326,1.4704872753163667,Jazz
791KC2UdVLNWmMaUewOjPp,1.9664285931135093,-0.819144094658486,-0.04111047335991058,Jazz
47lBwgY278CRWTfYdmOMnf,1.7963272677965278,-2.336534281047217,1.9526610010976344,Jazz
29dFStdDNJHdgGPhwyKdbB,1.9768479198987448,0.7785973477328805,-0.5643894659157042,Jazz
5qejTvfTPYbLpBT7urhE8Y,2.766695766236089,3.040231912800078,1.1327453550673006,Jazz
6LDhgempaqGdpYF9OI0AEx,3.8195081158725754,-0.3965036744696696,-0.5479762731675597,Jazz
6w4GCn9Tg8iJLUZlN3fxB7,2.8767708530536007,-0.12115227064773415,-0.07154614411782095,Jazz
4BforxQIGJnNduf8sjkLGw,1.3662461917513777,-2.2112144035224865,-0.10979450279423175,Jazz
1dNB7cpCB5SlHHfwpCbYrs,-0.555516655213991,-2.0393505608897065,-0.4583097887821346,Jazz
0sGFsWPYyhN4X9LKT1EiOv,-1.7773070468756953,-1.050419669148501,-0.8623392064356998,Jazz
6ehkdeaLTJ8dobzmVkRL8G,4.1296469063905885,1.4440801638165675,0.15670050974163233,Jazz
2HcGdxgooz3ZxVUy1dwqwS,-1.8414661785996,-1.6286795365989042,1.934688049639794,Jazz
7Lqi9tt5w3hMFycUzBcgpk,2.7242717156721783,-2.427724587039826,0.14686711847839026,Jazz
27AXwsIBdtxLB0YEXptH1r,-0.8954385900951694,1.1759919897028375,2.6194369475052617,Jazz
2jCEQ4ViFk3rkb3zOzi3rS,1.9071581644790605,-1.1029226167571102,0.11241496312042636,Jazz
1D8j9Rk1V7AQSDTqYdyMtV,2.112693012082823,-3.340642777517959,4.533844076939172,Jazz
2zKaAkBthgDjm8vWyBPfsL,3.71453252793164,0.1896549546108659,-0.20410524654483064,Jazz
7mSAW4ke915ZwPQQUL0mtF,-0.9094120313091958,-2.7713628442281655,0.26628152453287135,Jazz
6CCI3qskvZKMX0Ji8DzWOw,0.18445693787130418,-1.8803715623588917,-0.02034297762552917,Jazz
4TtoddFXgAaFc8iVOzL0DH,0.45446906038977986,-0.8320730725157556,2.1296224434513213,Jazz
6mXID0DbyA7qBZVLPZ1yXg,1.815392720798349,1.3729083929155501,-0.2068396536783132,Jazz
4lj4cW45UP5tQ8AhRxnQi9,3.1526204290337247,2.086599537712798,-0.5960179597337717,Jazz
4CZfPaDW5madfScpZl0nDU,3.3130652922253097,1.1850003778545708,0.9294272746765776,Jazz
4e3aUVFHhAOs1VbTXk4v0z,1.9834579373710324,-1.664780819423175,3.3013340497927404,Jazz
6jhLjrVZLoPB3p1xRsk1o2,-0.08007928558169458,-2.0835856931995242,1.4715373815342292,Jazz
6dJ0S2Gslnm2tHogprti9z,4.2033050191693775,0.02632094887491232,-0.39125344059303424,Jazz
2zSuVYVNSIpPVPbWN3SIJA,1.5355032654371077,-1.38435145087066,-0.6351081319317835,Jazz
5AB1aToFH0q42OHPjAO4Qb,2.6909283039901633,-0.9702012994703882,-1.638133916508836,Jazz
77jWYo4bR2WuhCwCMIKkpw,1.0398244882629033,0.6014594650395999,-0.9043983228568213,Jazz
7u8fbbeyp0CYOrZDYY5BZg,0.4485155411516455,-1.5031269981961999,-1.5720643108607923,Jazz
5I5P7jP67nMZZRtVRl0uEX,2.0353316344704466,1.2584662534050928,0.09532172504087488,Jazz
4KCeKRx29S9kv5uCAoUGa0,0.5274605489334662,0.9915005722718273,0.33487714431607785,Jazz
5RWzKLxXVzkJQ702yWfp1w,1.7278221424679887,-0.18214010389595736,-1.13162421645896,Jazz
5IF5a6vTXD0Ca1F0EnVJup,-0.3647160755016413,-1.0760544487688373,-0.2882731527449659,Jazz
14aFuIi1l2arBrZfBv9fBP,2.220748001441817,0.19792677823178895,-0.47412759683244055,Jazz
4V4kTZeEI24kOcvPHSuks8,0.2718358199531853,-0.5070038454378409,0.39438519848523335,Jazz
4CrdNFFbdIPgee6QDWz8HT,1.9824603511758012,-0.1936499867217749,3.206292279867904,Jazz
37wmiTbVrRgIgS3QpP7u5D,2.524179555026431,-0.2555909274765169,-0.19730595141174004,Jazz
0Haa5GeQyJJ9SjSqbqcXsT,2.066284732498052,2.342271897960602,0.3418724946674945,Jazz
19aZDxDQi9Jdt2cQDSngJ1,1.4086875933708742,-3.169252605524246,3.942744318400839,Jazz
6yZZtK74GV2IQ6JMfLYVGu,1.0723105873472427,-1.2593533683036173,-0.12286630410050753,Jazz
55CneNdMfXocuqDVvO2DT3,0.3594398785110756,-1.583852797843769,0.25956482038573114,Jazz
7hPTKT0j7mEn9lBKerFtit,1.984888516615058,1.764718884120315,-0.8371494028217725,Jazz
3VRLsWkDfD0HefHKzsII1v,0.6392519640372916,-0.22387138329568546,-0.2739006710174817,Jazz
491rM2JN8KvmV6p0oDDuJT,2.7874265567010936,1.454583865429274,-0.8654524354496216,Jazz
76Tvpe4niV7n7ZpCKkfnAG,-0.10925239671047332,-0.6191854124012837,0.40974077661688757,Jazz
6EswLuCK1TyQmRIJsRfrym,3.923909508939425,0.011040475315091225,-0.0743869266191439,Jazz
1divptdjcWXvF1aflfTQnw,-1.1648357266402234,-0.4831599664207359,-1.007774099101299,Jazz
6MpYSKP84DWr47RTecipe1,1.644813877603474,0.23511927816840464,0.3875755629780995,Jazz
3dWS2QL9PL3aOTgUvn5bg6,3.728237340404902,1.488642909962901,0.40923413277750803,Jazz
50f5wKkUWEQoiro9Bt0OVr,3.1190735660461932,-0.45118761982643346,0.27750171511171273,Jazz
5bIcVAGdof8JGvFKtWlHnD,0.673920780400836,-1.1434557558596892,0.0395372719833193,Jazz
53kXQByrhQG2KyxfsJ2aog,0.7071381951091644,0.6815953111376666,-0.4908165434475284,Jazz
7I8QhiY7JKdu2muIBzChxY,-1.1043367513969662,1.8329844530706916,3.074995484094482,Jazz
25VmzSltVSB9vwNi6fbhr7,3.0610715643123747,-0.06899525770231973,-0.406941746915914,Jazz
1lp8PwUG8I9RxJUCXmbTiI,1.059644186704037,-0.5413405513039893,-1.0336087261584532,Jazz
388j3eI2rvMzbFNITtdjsN,1.9529058137604705,0.3539946265498135,-0.17919867160219335,Jazz
0gjRkHKg6ePKgu85t1vOsl,0.7396352451815751,-0.5294860075447612,0.6507870587316571,Jazz
4Uecyf82f85MdvnGLA4SWE,3.6904696064561575,1.4321885027454342,-1.0590657864656206,Jazz
50n8pc2vLLyseltFK8nz34,1.6799263648416032,0.07362234978700588,0.9194420896647928,Jazz
4RMchOyyu2vAK13Wfzk5SJ,-0.11635598948000916,-1.0787091897973626,0.13446186292202061,Jazz
3haSQ1sTtD7UuRI510NGwr,-0.3641478603403783,0.9524363281636727,-0.4088026661628553,Jazz
4DVu7YgHVJaeN0C7HNpy2q,2.3431209819890597,0.820487140927962,0.05558400546882766,Jazz
5Gxa9oCBpXANWxOQYGNkJ4,-1.1100824662711744,-1.7029344226272538,-0.8006958775117186,Jazz
1CBQCmZsdikih5G1UsfohY,1.606791020236281,0.8380268463897083,0.9921184815934576,Jazz
4TXUGciBuSYIhQFunFLKJo,-0.1291782389009855,0.12889507941078565,2.7765705260773874,Jazz
1P4XzKG2bldGbhg6EO1N23,0.4996348301074284,-0.8041348556099043,-0.6080820940076479,Jazz
0WVrdsoqqp3nCo2C3RuATH,2.4873642728852436,-0.512101985406701,-1.1781015550068625,Jazz
3TvCJ0ptiKFeuGBBFz9kXS,0.4913950836115414,-0.9514471931339565,2.7918075685222767,Jazz
2lF8NgbJLdo8YZzWXSrLfO,1.536308267126603,2.913033235780671,1.254644337030289,Jazz
3Str3OZii9YMeMOuJLG577,1.4350535270824833,0.5018807331683193,0.2979351049466401,Jazz
4DYHVyRqo5nU1BvxgMgZKN,2.3047905877628962,-0.4724666949916866,-0.6326063762563705,Jazz
3HA4T5LeLY3LNGuwiFq8q4,-1.3928359719251855,-0.5026008197113192,1.1811232515170742,Jazz
0488kXJ1YnLMrrM1ssJnev,0.9395476704761954,-1.7694152103102185,-1.2243483234973447,Jazz
5FxRgEpzXV9hp1b1heivXZ,2.6098552044580217,0.46691423283177685,0.05271187412172984,Jazz
0nPe2JSoIX41p3XC7dHOfX,0.11127734886685697,1.299402655595467,1.8737147209769502,Jazz
3X3p3u03P8eFL8WTH0oaaU,2.1342282743333363,-0.95843347003159,-0.7676565101777203,Jazz
2NAMKreCU9QFZk3nZtXZxD,0.22991912654384483,-0.19449386494013318,1.028325089787408,Jazz
2JR1WeETsXmFR1kRC2oXXq,2.4141567577888474,0.13778576070542403,0.11390219510856282,Jazz
17nK1tySqd7CBKsNw8gkrJ,0.6806910214580921,-2.3123644709826943,0.5602055070673955,Jazz
02IFnwB9sOwXYNm3z4NBRN,0.2320886924833273,-0.7027871296303305,-0.3406868402089146,Jazz
1aSEXfmjaaCigbzLLtZlAm,0.9466945727447038,-1.453667876249872,0.8737173613072664,Jazz
0o9GhWQzGqbreSXkoVbHxR,-0.4539074283839119,0.6853903901830742,-0.325007420720448,Jazz
5YNKsqhGEdIs7XFUyOeFZR,-0.23591446862381044,0.791270204859063,-1.2302454324544858,Jazz
1yeeJ3IDxuYQp9SxXQiDIK,0.245797268929479,-0.46410812483744257,1.2687745607977912,Jazz
393l7z9O3iQlA6uQj0Iejb,4.709317589544936,5.771161249204195,-0.7623449704181258,Jazz
5DZG7foxuMefwnYHz14hLj,-0.22701222676082847,0.029736478283906687,1.7475541420183662,Jazz
1axzRYUUASTfN4OOtrjfQd,3.335695427006713,-0.14800602374541183,-0.4067823318266864,Jazz
0VUc1mg82yM5Qj93xtzfDz,0.1501540989551438,1.1571803075377116,1.4708329212997993,Jazz
5zYgFOCkYxPbfzq0PYoUR6,-0.23706993198622156,1.0311216131727838,1.517646403156788,Jazz
3ygR25P4DTl2tGBMHOSE3U,-1.6908946340494335,-1.8856662875684682,-1.0129872386094927,Jazz
6Qu1yQiv6D5HP2vxonIzU5,1.0985347205664575,0.26757818064829264,1.042571210410257,Jazz
5RYXVImRSNAEQ4zKmuKTam,2.048927941098599,0.8012465419583378,0.05107067376998087,Jazz
6NTrpCqxtHMp3fnEsGIcky,2.6270834195644324,0.5804522481919552,-0.15466798829536077,Jazz
7rGDCNXLfGbnmmZka4pMAR,1.1593577202590768,1.393748772924025,2.4143619094200797,Jazz
7bEWuxUUQHoQ31t4NQj6Bm,-0.5190524200357093,0.020227477797323784,-1.0238848363409236,Jazz
6QvJtPAuUWtPzC87raT6x3,-0.5396792615519463,-1.8571159643808621,-0.947755942667148,Jazz
3DvGrsZ5SO9ylp6CMApa3k,1.7764145609209174,-1.617337243066197,-0.34776921987280474,Jazz
4TxMemoctTNQA185RVwWEo,2.2827307590857684,0.15166164871750862,-0.27460989913037837,Jazz
6AHft4gweShwU086omcQTE,0.7804990032011675,-2.356378221182724,0.374781237424704,Jazz
5fwyYm5PFOPDfbLwT7Gd4d,0.7151880672980689,-1.6141159141787338,-0.46224735380616155,Jazz
1nd9moIZkGvWoHtReFqkRY,1.1925662852742707,3.3925211118385348,1.7772615681284014,Jazz
4a1hR376exZ81yDV5ur2fa,-1.2586447859458079,-2.358229608147334,-0.2638301199552062,Jazz
2FlfdSY89MD5OqCi7nyN5b,0.7342400163781033,-0.4737487762043655,-1.0294802959565261,Jazz
5JoOfHD8lRaQva75YDa6l2,0.8655148878188617,-1.6840422537147386,-0.449407434377742,Jazz
3VS1qUm62nDLZJtxd0V2bb,3.0547526590350795,1.0314609351472037,-1.297818183145083,Jazz
2edcrXwukRbhYa5NuM6MT1,0.7387866984826175,-0.4919866958526591,-0.5372841800386958,Jazz
0gPxAMKPYhnFSAKkBcy3UN,4.093989952913182,0.6493205729709894,-0.925019868685332,Jazz
5VZYFTDtKdrcwXUC7AV96D,1.9755559011598969,0.2101901709138636,-0.041128196324304256,Jazz
3nL7Jej2neytSI3XENwHyu,0.22080444135483462,0.46926295680054086,1.1877971896121826,Jazz
3wPZVnOScmpbn6JkWJxi3S,3.43015319598216,0.24840529016420776,-0.5565593755292637,Jazz
25Rnl8atJveD19RlPMnTCP,-0.5131627414732407,-0.8367111855174352,-0.6983984782592404,Jazz
2arUX1v13bw1Zg9GD2DSqj,2.5384812127598853,-0.4882789176565213,-0.06296501938011873,Jazz
0aWMVrwxPNYkKmFthzmpRi,3.071553428683715,1.0602893457558156,-1.147259962269521,Jazz
5hczVgr3jA5rs9F72O66Ul,0.36196457215169425,-1.473402989758435,-0.2320987806572053,Jazz
538i7a7QwrXfGH9p3eyI8C,0.8460337753673424,-0.5667381816792942,0.7620205892983067,Jazz
2yrXGvn1lnySUjrniThAWS,0.14717685999395266,-1.5231407291883337,-1.033024952134995,Jazz
5nrpIB2dVUvhRUs5R9YJ3W,2.6171614872337132,0.32411722623492023,-0.7732322188499265,Jazz
463sMWdEGB9NTvu988dd2R,-1.092818741158872,-0.17960766524152297,-0.11364572128344569,Jazz
2ofz1MtlX4MvnKR5u4JeqN,0.350937140940141,0.6583465801128784,0.7132978156847967,Jazz
5dDUPAuzv47ejiIaeUkCQ8,2.3478933321434847,4.7110469469969045,1.3519181028907026,Jazz
6P9nJUyMQ8UaMrYwsuyqvw,-0.7834552662262735,-1.8859889777945271,-0.21594432657948945,Jazz
78P3mF3w6APwFpnd6UFH4J,1.2190756238873237,-0.4593985282447648,-1.1822489289657057,Jazz
12zuJhwGaqJu8fvgBWqYuy,2.4530339303918223,0.9569392495960084,-0.6530678934799108,Jazz
2ZFXhQDfyv1KpE2FNCWU4T,1.7946979606800513,-0.0823641169011061,-0.19642098407016928,Jazz
1ytOFi6dE14rW1qRO1QqX7,1.4107965713238133,0.3853400162681101,-0.45191493100079705,Jazz
2zBzSny62J7SxLybSySefv,1.1650874773488562,-1.4748850002928735,0.686631283086272,Jazz
1WkprRwxGF0zcvrJGyPY9h,2.6485361415218627,0.333084170456566,0.5430522872417599,Jazz
3WvsWWvfqXezlD2wd9zSmv,3.2104296561674537,1.5993148501678478,0.38479053385794393,Jazz
4KHrfbuJfpiQWMu8SOYi4W,-0.00347448476459733,-2.666435056740297,3.9315824836439615,Jazz
5UoaCCka4gNSrSS0Gh3zWH,1.9357004523554926,1.2677464738374717,0.9442643815582674,Jazz
4T998KhHtAkEr216Wtpm65,1.348444195596594,-1.7719416361708153,0.027273160445698885,Jazz
3YEotlwFylzLFtSwpWmCaz,-1.279143716160817,1.0920168622175717,2.5594222606746957,Jazz
58BW9X4EEmarxjaXE6Izkw,2.1658740397273237,-0.48288010741734755,-0.42143958771336876,Jazz
2eUzG1r6YcEXQeiiFWyaaV,1.5656636704333993,0.008334550860385925,-0.8394848950037666,Jazz
3AkyVFeDiiMs6TiszYLz6N,1.6299267813402825,-2.450964506752924,0.9411486893870016,Jazz
6PBj9GSp5KUnlE6oQ5PH5X,0.48553857147786544,-1.0512682628298031,-0.7890096057265008,Jazz
79KMw5grBPDLAJTPho7DOe,2.6057762616369033,1.944394241990609,-0.1831970492329993,Jazz
0CmIALzGn4vHIHJG4n3Q4z,0.5586788803812388,3.4060906053445663,1.0664821011104477,Jazz
0T1EaGm6b9eM7xBf4F1hlc,0.7278739199543391,0.9257339328985078,-0.9173064303818653,Jazz
3Lloh4Is7zaHZ5TFVAOpId,1.2419417662200152,-2.122796433292794,0.16135147979488348,Jazz
5F3dxfzisyTPDnF15wGBDJ,1.8731926632754936,-0.2499423275247934,0.48517079414650177,Jazz
68HVi0Igd8ToxQWCTYMjXp,3.5237098767706434,1.202371269146656,-0.02071290923069835,Jazz
6FDHtJnP1Lux9pIHpiH0Hi,2.8645205424044846,0.5929919642393712,-0.3005961676044386,Jazz
4TaE2Pq4aAA8xQbwQMII4O,1.3462966564830952,0.33052608823685503,1.1379136439140214,Jazz
3xpr2Gr185ypnaDppROMYL,-0.825961675631549,-1.0562155766919445,0.3947136289280518,Jazz
5qRJZGqWHMpKRxk8rmAVto,2.7497753808542726,0.5271205333938213,-0.5337629930603154,Jazz
1YYtVHoUXAs5QmUhNhaHFV,-0.18474891829259082,-1.4403297558585255,-0.237432677956979,Jazz
3lrGnruXFx0NxPplYcubAN,0.4580100349312234,0.4671980726477437,0.11276006191275545,Jazz
0Ya7lMXJGmETT1G3bW0uX2,3.1151059872211606,1.34247989796095,-0.9093586241718652,Jazz
1czzmAtPTw287TyMQEfCfg,2.0089291566833225,1.0976618555822983,-0.2652175763333693,Jazz
7vZvV6oI3OeasZvFMmda2N,-1.1402984325528311,-1.2949888545025432,-0.43093316435592866,Jazz
4rf8E6pZ30cTzysT0tlLeX,1.338257872214216,-0.2537444394935192,1.4122489082218408,Jazz
08fPORjYOPjT9Vu6MVrlB5,1.1934121174025123,0.17524297031862457,0.9884735593500438,Jazz
0cA2seqpFEtdU34OiUMulZ,1.298289455921668,-0.0383135567830003,0.31937559784199937,Jazz
0kIzlJOMKkT6WKUBAjDPbA,3.088192507407899,2.038573196125748,0.1507189591089711,Jazz
6zS0THg6CB5QiWQCtKJQxR,0.4760756923282851,-0.8816234718760072,-1.3778208804415837,Jazz
0j8bnD1EGeUPjHBnXPHibI,2.1898738762491714,-1.3069078709922612,0.19534979992900303,Jazz
2HuSJgjSe2K1ogcFMezgFW,0.40308314059342326,-0.20450047971555116,0.29974619582463125,Jazz
3iC27VT5zft0EU3uibib6y,-0.5686354492071195,0.2858248881612023,0.35682098350605884,Jazz
55y7Cb9dPLPWBLonVy3iCB,0.263598913295345,0.5131705617074769,1.301126574685131,Jazz
0N9dA5YTzWApYbOIIApre6,1.1057000542775866,-1.202889906698125,-0.9441998062865549,Jazz
4mZbsrWprSBCb61ZSMI6XR,-0.04496143366276585,0.3441221077278016,0.14645362864637668,Jazz
0UOKYamx2rZB4HYjedYFxn,0.896070173612999,-2.373941834044422,-0.31422584630511735,Jazz
3hY3MPL9hAITPgVfiVlL5K,2.831270124570803,-1.0188310539768766,-0.7138927354967471,Jazz
06jmkrbrUZ7HEh2eEzPJZh,1.6499300046831553,-1.082033207535448,0.2331424559420684,Jazz
7u59pVy5PUs7Akal0G5j3t,2.7486353403251353,0.45683372051094445,0.11105199404571808,Jazz
2iuf8q0JzFh6oJdFYXsx1v,-0.5103080621835477,-0.5308676275005737,-0.04883034702512287,Jazz
68LbNTzv9eZKLkuieUXFNL,1.7168130588156445,-0.4935291341284016,1.0269087533850314,Jazz
